#NAME	CHROM	STRAND	TX_START	TX_END
IL23R	1	+	67166399	67259979
IL12RB2	1	+	67307363	67396900
SERBP1	1	-	67407809	67430415
GADD45A	1	+	67685060	67688338
GNG12	1	-	67701465	67833467
DIRAS3	1	-	68045963	68050777
WLS	1	-	68125357	68232553
RPE65	1	-	68428821	68449959
DEPDC1	1	-	68474151	68497221
LRRC7	1	+	69760174	70122243
LRRC40	1	-	70144804	70205620
SRSF11	1	+	70205723	70253052
ANKRD13C	1	-	70260587	70354722
HHLA3	1	+	70354804	70367911
AL158839.1	1	-	70363779	70366135
CTH	1	+	70411271	70439570
PTGER3	1	-	70952431	71047788
ZRANB2	1	-	71063290	71081297
NEGR1	1	-	71395939	72282734
LRRIQ3	1	-	74026030	74198187
FPGT	1	+	74198211	74207234
FPGT-TNNI3K	1	+	74198234	74543982
TNNI3K	1	+	74235400	74544424
LRRC53	1	-	74469877	74512614
ERICH3	1	-	74568110	74673738
CRYZ	1	-	74705489	74733408
TYW3	1	+	74733155	74766674
LHX8	1	+	75128433	75161533
SLC44A5	1	-	75204474	75611084
ACADM	1	+	75724350	75763679
RABGGTB	1	+	75786200	75795079
MSH4	1	+	75796881	75913238
ASB17	1	-	75918872	75932431
ST6GALNAC3	1	+	76074718	76634601
ST6GALNAC5	1	+	76867440	77065711
PIGK	1	-	77088989	77219426
AK5	1	+	77282050	77559969
ZZZ3	1	-	77564499	77682658
USP33	1	-	77695986	77759852
FAM73A	1	+	77779623	77878421
NEXN	1	+	77888627	77943224
FUBP1	1	-	77948404	77979086
DNAJB4	1	+	78004853	78017964
GIPC2	1	+	78045901	78138449
PTGFR	1	+	78491071	78539749
IFI44L	1	+	78620402	78646145
IFI44	1	+	78649830	78664078
ADGRL4	1	-	78889763	79006718
ADGRL2	1	+	81800396	81992422
TTLL7	1	-	83865027	83999132
PRKACB	1	+	84144270	84238498
SAMD13	1	+	84298365	84350798
DNASE2B	1	+	84408229	84415008
RPF1	1	+	84479266	84497790
GNG5	1	-	84498328	84506565
CTBS	1	-	84549605	84574464
SSX2IP	1	-	84643706	84690545
LPAR3	1	-	84813403	84893213
MCOLN2	1	-	84925582	84996940
MCOLN3	1	-	85018081	85048446
WDR63	1	+	85062320	85133137
SYDE2	1	-	85156872	85201046
C1orf52	1	-	85251967	85259642
BCL10	1	-	85266247	85277090
DDAH1	1	-	85318485	85465144
CYR61	1	+	85580760	85583962
ZNHIT6	1	-	85652807	85708418
COL24A1	1	-	85729232	86156763
ODF2L	1	-	86350093	86396280
CLCA2	1	+	86424085	86456558
CLCA1	1	+	86468842	86500289
CLCA4	1	+	86547077	86580754
SH3GLB1	1	+	86704575	86748184
SEP15	1	-	86862444	86914365
HS2ST1	1	+	86914673	87109998
RP5-1052I5.2	1	+	86993008	87169204
LMO4	1	+	87331667	87345408
PKN2	1	+	88684221	88836255
GTF2B	1	-	88852931	88891618
CCBL2	1	-	88935815	88992921
RBMXL1	1	-	88979458	88992960
GBP3	1	-	89006665	89022882
GBP1	1	-	89052318	89065360
GBP2	1	-	89107999	89126114
GBP7	1	-	89131750	89176040
GBP4	1	-	89181147	89198932
GBP5	1	-	89260581	89270863
GBP6	1	+	89364057	89386461
LRRC8B	1	+	89568240	89597859
LRRC8C	1	+	89633071	89719533
LRRC8D	1	+	89821920	89936001
ZNF326	1	+	89995114	90028538
BARHL2	1	-	90711538	90717237
ZNF644	1	-	90915301	91022255
HFM1	1	-	91260765	91404869
CDC7	1	+	91501107	91525764
TGFBR3	1	-	91682429	91861593
BRDT	1	+	91952161	92014421
EPHX4	1	+	92029981	92063536
SETSIP	1	-	92074532	92075441
BTBD8	1	+	92080335	92147836
KIAA1107	1	+	92167051	92184723
C1orf146	1	+	92217939	92245813
GLMN	1	-	92246401	92298976
RPAP2	1	+	92298964	92402056
GFI1	1	-	92474763	92486876
EVI5	1	-	92508695	92792404
RPL5	1	+	92832024	92841924
FAM69A	1	-	92842166	92961500
MTF2	1	+	93079237	93139081
TMED5	1	-	93149741	93180728
CCDC18	1	+	93179918	93278477
DR1	1	+	93345934	93361168
FNBP1L	1	+	93448130	93554659
BCAR3	1	-	93561793	93681370
DNTTIP2	1	-	93866282	93879206
GCLM	1	-	93885204	93909410
ABCA4	1	-	93992836	94121132
ARHGAP29	1	-	94171750	94237565
ABCD3	1	+	94418454	94518663
F3	1	-	94529224	94541800
SLC44A3	1	+	94820349	94895246
CNN3	1	-	94896950	94927278
ALG14	1	-	94974406	95072945
TMEM56	1	+	95117337	95197607
TMEM56-RWDD3	1	+	95117922	95244955
RWDD3	1	+	95234154	95247225
PTBP2	1	+	96721821	96814793
DPYD	1	-	97077742	97921023
SNX7	1	+	98661722	98760500
PLPPR5	1	-	98890971	99004893
PLPPR4	1	+	99263952	99309590
PALMD	1	+	99645942	99694541
FRRS1	1	-	99708702	99765793
AGL	1	+	99850488	99924020
SLC35A3	1	+	99969978	100022956
HIAT1	1	+	100038096	100083377
SASS6	1	-	100083562	100132955
TRMT13	1	+	100133162	100150497
LRRC39	1	-	100148852	100178215
DBT	1	-	100186918	100249834
RTCA	1	+	100266206	100292769
CDC14A	1	+	100352490	100499460
GPR88	1	+	100538136	100542018
VCAM1	1	+	100719759	100739045
EXTL2	1	-	100872386	100895998
SLC30A7	1	+	100896253	100974998
DPH5	1	-	100990357	101025767
S1PR1	1	+	101236887	101241518
OLFM3	1	-	101802573	101997030
COL11A1	1	-	102876466	103108491
RNPC3	1	+	103525970	103555239
AMY2B	1	+	103571099	103579530
AMY2A	1	+	103617376	103625780
AMY1A	1	+	103655754	103664554
AMY1B	1	-	103687417	103696290
AMY1C	1	+	103750405	103758690
PRMT6	1	+	107056678	107059294
NTNG1	1	+	107140819	107482408
VAV3	1	-	107571159	107965144
SLC25A24	1	-	108134035	108200358
NBPF4	1	-	108223704	108244081
NBPF6	1	+	108450281	108470638
FAM102B	1	+	108560088	108639327
HENMT1	1	-	108648294	108661526
PRPF38B	1	+	108692322	108701803
FNDC7	1	+	108712656	108742740
STXBP3	1	+	108746687	108809526
AKNAD1	1	-	108815897	108857094
RP11-475E11.9	1	-	108837659	108963484
GPSM2	1	+	108876980	108930421
CLCC1	1	-	108929507	108963457
WDR47	1	-	108970213	109042113
TAF13	1	-	109064139	109076002
TMEM167B	1	+	109089802	109096934
C1orf194	1	-	109105950	109112755
KIAA1324	1	+	109114000	109203229
SARS	1	+	109213917	109238120
CELSR2	1	+	109250018	109275750
PSRC1	1	-	109279584	109283122
MYBPHL	1	-	109292364	109307041
SORT1	1	-	109309569	109397951
PSMA5	1	-	109399030	109426351
SYPL2	1	+	109466627	109482137
ATXN7L2	1	+	109483938	109492734
CYB561D1	1	+	109494099	109498855
AMIGO1	1	-	109507067	109509738
GPR61	1	+	109539886	109545833
GNAI3	1	+	109548610	109618321
GNAT2	1	-	109603266	109613057
AMPD2	1	+	109620653	109632051
GSTM4	1	+	109656080	109661700
GSTM2	1	+	109668065	109675286
GSTM1	1	+	109687819	109693745
GSTM5	1	+	109712254	109718266
GSTM3	1	-	109736493	109741038
EPS8L3	1	-	109750080	109764027
CSF1	1	+	109910898	109926743
AHCYL1	1	+	109984685	110023735
STRIP1	1	+	110034615	110054641
ALX3	1	-	110059993	110070700
UBL4B	1	+	110112467	110113945
SLC6A17	1	+	110150485	110202202
KCNC4	1	+	110211472	110249124
RBM15	1	+	110339322	110342690
SLC16A4	1	-	110362847	110391082
LAMTOR5	1	-	110401252	110407708
PROK1	1	+	110451199	110457354
KCNA10	1	-	110517250	110518838
KCNA2	1	-	110603253	110606353
KCNA3	1	-	110672464	110675033
CD53	1	+	110873153	110899928
LRIF1	1	-	110947184	110964079
DRAM2	1	-	111117334	111140216
CEPT1	1	+	111140225	111185102
DENND2D	1	-	111187173	111200689
CHI3L2	1	+	111227658	111243438
CHIA	1	+	111310373	111320565
PIFO	1	+	111346287	111353013
OVGP1	1	-	111414313	111427777
WDR77	1	-	111439889	111449376
ATP5F1	1	+	111448935	111462773
C1orf162	1	+	111473791	111478512
TMIGD3	1	-	111483347	111503488
ADORA3	1	-	111499428	111503760
RAP1A	1	+	111619782	111716691
FAM212B	1	-	111722063	111739424
DDX20	1	+	111755304	111768016
KCND3	1	-	111775808	111989155
CTTNBP2NL	1	+	112396180	112461164
WNT2B	1	+	112508777	112522666
ST7L	1	-	112541789	112619189
CAPZA1	1	+	112619172	112671619
MOV10	1	+	112674744	112700710
RHOC	1	-	112701519	112707079
RP11-426L16.10	1	-	112702647	112711355
PPM1J	1	-	112709993	112715477
FAM19A3	1	+	112720576	112727235
SLC16A1	1	-	112911851	112956063
LRIG2	1	+	113073208	113132260
MAGI3	1	+	113390988	113682434
PHTF1	1	-	113697204	113759476
RSBN1	1	-	113761832	113812448
PTPN22	1	-	113813810	113871759
BCL2L15	1	-	113880702	113887547
AP4B1	1	-	113894747	113905070
DCLRE1B	1	+	113905140	113914086
HIPK1	1	+	113929709	113977804
OLFML3	1	+	113979442	113982254
SYT6	1	-	114093758	114153919
TRIM33	1	-	114392776	114511160
BCAS2	1	-	114567556	114581639
DENND2C	1	-	114582847	114670111
AMPD1	1	-	114673097	114695586
NRAS	1	-	114704468	114716894
CSDE1	1	-	114717956	114757982
SIKE1	1	-	114772774	114780677
SYCP1	1	+	114855132	114995367
TSHB	1	+	115033362	115034284
TSPAN2	1	-	115048010	115089464
NGF	1	-	115285917	115338236
VANGL1	1	+	115651401	115691854
CASQ2	1	-	115700006	115768781
NHLH2	1	-	115836691	115843917
SLC22A15	1	+	115976497	116070054
MAB21L3	1	+	116111754	116135240
ATP1A1	1	+	116373259	116404774
CD58	1	-	116514534	116571039
IGSF3	1	-	116577219	116666431
CD2	1	+	116754384	116769228
PTGFRN	1	+	116910056	116990358
CD101	1	+	117001811	117036417
TTF2	1	+	117060302	117107453
TRIM45	1	-	117111059	117121728
VTCN1	1	-	117143586	117210934
MAN1A2	1	+	117367448	117528872
FAM46C	1	+	117605933	117628372
GDAP2	1	-	117863484	117929630
WDR3	1	+	117929767	117966542
SPAG17	1	-	117953863	118185223
TBX15	1	-	118883045	118989556
WARS2	1	-	119031220	119140671
HAO2	1	+	119368837	119394128
HSD3B2	1	+	119415083	119423034
HSD3B1	1	+	119507317	119514800
ZNF697	1	-	119619421	119647773
PHGDH	1	+	119711886	119744215
HMGCS2	1	-	119747995	119768894
REG4	1	-	119794083	119811660
ADAM30	1	-	119893532	119896495
NOTCH2	1	-	119911552	120069626
SEC22B	1	-	120150897	120176515
AC253572.1	1	+	120723922	120793877
NBPF26	1	+	120805590	120840619
PPIAL4A	1	+	120889745	120890405
AC241377.2	1	-	120913150	120914238
FCGR1B	1	+	121087351	121096310
FAM72B	1	-	121167645	121184340
SRGAP2C	1	+	121184809	121392822
HIST2H3PS2	1	-	143905555	143905966
FAM72C	1	-	143955363	143971965
PPIAL4E	1	-	144372874	144373659
NBPF15	1	-	144421389	144461647
PPIAL4F	1	+	144592867	144593527
SRGAP2B	1	-	144887264	145095528
FAM72D	1	+	145095999	145112696
AC241585.2	1	+	145214850	145215938
PPIAL4D	1	-	145241629	145242124
NBPF20	1	-	145289899	145405567
GPR89A	1	+	145607989	145670648
PDZK1	1	-	145670984	145691802
CD160	1	+	145728243	145739288
RNF115	1	-	145738867	145824077
POLR3C	1	+	145824228	145842505
NUDT17	1	+	145845628	145848953
PIAS3	1	-	145848521	145859080
ANKRD35	1	-	145866559	145885845
ITGA10	1	-	145891207	145910189
PEX11B	1	-	145911349	145918837
RBM8A	1	-	145921631	145927447
CH17-270A2.2	1	+	145927257	145977811
LIX1L	1	-	145933422	145958001
ANKRD34A	1	-	145959441	145964582
POLR3GL	1	+	145964702	145978848
TXNIP	1	-	145992434	145996600
HFE2	1	-	146017467	146021841
NBPF10	1	-	146064698	146144804
NOTCH2NL	1	-	146155351	146229026
AC243756.1	1	-	146344005	146344790
NBPF12	1	+	146949313	146996093
PRKAB2	1	-	147155105	147172544
FMO5	1	-	147186258	147225638
CHD1L	1	+	147242683	147295762
BCL9	1	+	147541411	147626216
ACP6	1	-	147642234	147670496
GJA5	1	-	147756199	147773362
GJA8	1	+	147907955	147909257
GPR89B	1	+	147928392	147993339
NBPF11	1	-	148102150	148152322
AC245100.1	1	+	148458813	148459871
PPIAL4G	1	-	148479823	148483679
NBPF14	1	-	148607037	148679751
PDE4DIP	1	+	148889462	149033016
NBPF9	1	-	149054032	149082311
NBPF19	1	+	149406375	149468030
PPIAL4C	1	+	149583864	149584464
FAM231D	1	+	149702327	149705721
FCGR1A	1	+	149782689	149792518
HIST2H2BF	1	-	149810405	149812359
HIST2H3D	1	-	149813270	149813681
HIST2H4A	1	+	149832658	149833241
HIST2H3C	1	-	149839537	149841193
HIST2H2AA3	1	-	149842187	149842736
HIST2H2AA4	1	+	149851060	149851624
HIST2H3A	1	+	149852618	149854274
HIST2H4B	1	-	149860078	149861210
HIST2H2BE	1	-	149884458	149886652
HIST2H2AC	1	+	149886974	149887364
HIST2H2AB	1	-	149887523	149887916
BOLA1	1	+	149899625	149900548
SV2A	1	-	149903317	149917882
SF3B4	1	-	149923316	149928344
MTMR11	1	-	149928653	149936898
OTUD7B	1	-	149937811	150010676
VPS45	1	+	150067311	150145327
PLEKHO1	1	+	150149979	150160065
ANP32E	1	-	150218416	150236156
CA14	1	+	150257158	150265078
APH1A	1	-	150265405	150269303
C1orf54	1	+	150272698	150280916
CIART	1	+	150282818	150287093
MRPS21	1	+	150293919	150308979
AC242988.1	1	-	150302769	150303291
PRPF3	1	+	150321475	150353195
RPRD2	1	+	150364710	150473556
TARS2	1	+	150487416	150507602
ECM1	1	+	150508084	150513789
ADAMTSL4	1	+	150552087	150560937
MCL1	1	-	150574555	150579590
ENSA	1	-	150621250	150629596
GOLPH3L	1	-	150646224	150697024
HORMAD1	1	-	150698252	150720876
CTSS	1	-	150730195	150765957
CTSK	1	-	150796207	150808323
ARNT	1	-	150809704	150876768
SETDB1	1	+	150926411	150964744
CERS2	1	-	150965172	150975004
ANXA9	1	+	150982016	150995634
FAM63A	1	-	150996834	151008365
PRUNE	1	+	151008476	151035713
BNIPL	1	+	151036569	151047600
C1orf56	1	+	151047739	151051420
CDC42SE1	1	-	151050972	151059649
MLLT11	1	+	151057757	151068497
GABPB2	1	+	151070603	151125542
SEMA6C	1	-	151131684	151146457
TNFAIP8L2	1	+	151156628	151159749
LYSMD1	1	-	151159747	151165919
SCNM1	1	+	151166041	151170297
TMOD4	1	-	151169986	151176016
VPS72	1	-	151176303	151190213
PIP5K1A	1	+	151198550	151249536
PSMD4	1	+	151254702	151267479
ZNF687	1	+	151282311	151291903
PI4KB	1	-	151291936	151327657
RFX5	1	-	151341959	151347357
SELENBP1	1	-	151364301	151372733
PSMB4	1	+	151399533	151401944
POGZ	1	-	151402723	151459465
CGN	1	+	151511396	151538692
TUFT1	1	+	151540304	151583583
SNX27	1	+	151612081	151699091
CELF3	1	-	151702404	151716814
RIIAD1	1	+	151721536	151729600
MRPL9	1	-	151759642	151763564
OAZ3	1	+	151762968	151771330
TDRKH	1	-	151773497	151790505
LINGO4	1	-	151800263	151806154
RORC	1	-	151806956	151831872
C2CD4D	1	-	151837818	151840557
THEM5	1	-	151847262	151853697
THEM4	1	-	151873583	151909808
S100A10	1	-	151982917	151992578
S100A11	1	-	152032505	152037035
TCHHL1	1	-	152084143	152089064
TCHH	1	-	152106316	152115454
RPTN	1	-	152153594	152159228
HRNR	1	-	152212081	152224193
FLG	1	-	152302174	152325203
FLG2	1	-	152348734	152360006
CRNN	1	-	152409242	152414263
LCE5A	1	+	152510843	152512177
AL135842.1	1	-	152511790	152512783
CRCT1	1	+	152514501	152516010
LCE3E	1	-	152565653	152566772
LCE3D	1	-	152579380	152580504
LCE3C	1	+	152600661	152601086
LCE3B	1	+	152613810	152614098
LCE3A	1	-	152622833	152623103
LCE2D	1	+	152663395	152664659
LCE2C	1	+	152675294	152676574
LCE2B	1	+	152686122	152687401
LCE2A	1	+	152698363	152699442
LCE4A	1	+	152709046	152709434
C1orf68	1	+	152719521	152720470
KPRP	1	+	152759560	152762052
LCE1F	1	+	152776371	152776728
LCE1E	1	+	152786276	152788426
LCE1D	1	+	152796750	152798181
LCE1C	1	-	152804834	152805478
LCE1B	1	+	152811970	152813109
LCE1A	1	+	152827472	152827894
LCE6A	1	+	152842867	152843983
SMCP	1	+	152878316	152885047
IVL	1	+	152908544	152911886
SPRR4	1	+	152970665	152972574
SPRR1A	1	+	152985230	152985500
SPRR3	1	+	153001770	153003856
SPRR1B	1	+	153031201	153032900
SPRR2D	1	-	153039847	153041928
SPRR2A	1	-	153056112	153057537
SPRR2B	1	-	153070223	153070840
SPRR2E	1	-	153093134	153106184
SPRR2F	1	-	153112113	153113515
SPRR2G	1	-	153149581	153150869
LELP1	1	+	153203442	153205120
PRR9	1	+	153217583	153219317
LOR	1	+	153259699	153262122
PGLYRP3	1	-	153297861	153310718
PGLYRP4	1	-	153330119	153348546
S100A9	1	+	153357853	153361027
S100A12	1	-	153373705	153375649
S100A8	1	-	153390031	153391188
S100A7A	1	+	153417943	153419355
S100A7L2	1	-	153437057	153439949
S100A7	1	-	153457743	153460701
S100A6	1	-	153534598	153536244
S100A5	1	-	153537156	153540694
S100A4	1	-	153543620	153550136
S100A3	1	-	153547512	153549126
S100A2	1	-	153561342	153566755
S100A16	1	-	153607361	153609344
S100A14	1	-	153614257	153616332
S100A13	1	-	153618803	153627268
S100A1	1	+	153628396	153632037
CHTOP	1	+	153634048	153646306
SNAPIN	1	+	153658653	153661830
ILF2	1	-	153662035	153671048
NPR1	1	+	153678636	153693992
INTS3	1	+	153728090	153773535
AL513523.2	1	-	153772370	153774079
SLC27A3	1	+	153775291	153780157
GATAD2B	1	-	153809809	153922030
DENND4B	1	-	153929500	153946696
CRTC2	1	-	153947674	153958625
SLC39A1	1	-	153959111	153967712
CREB3L4	1	+	153968236	153974356
JTB	1	-	153974268	153977688
RAB13	1	-	153981650	153986352
RPS27	1	+	153990758	153992150
NUP210L	1	-	153992684	154155116
TPM3	1	-	154167464	154192211
C1orf189	1	-	154199371	154206333
C1orf43	1	-	154206705	154220606
UBAP2L	1	+	154225081	154270853
HAX1	1	+	154272510	154275875
AQP10	1	+	154321115	154325325
ATP8B2	1	+	154327799	154351307
IL6R	1	+	154405192	154469450
SHE	1	-	154479480	154502113
TDRD10	1	+	154502218	154548147
UBE2Q1	1	-	154548576	154558633
CHRNB2	1	+	154567780	154580026
ADAR	1	-	154582061	154608206
KCNN3	1	-	154697454	154870280
PMVK	1	-	154924733	154936991
PBXIP1	1	-	154944079	154956104
PYGO2	1	-	154957025	154961748
SHC1	1	-	154962297	154974376
CKS1B	1	+	154974698	154979249
FLAD1	1	+	154983358	154993111
LENEP	1	+	154993587	154994142
ZBTB7B	1	+	155014447	155016981
DCST2	1	-	155018532	155033760
DCST1	1	+	155033823	155050930
ADAM15	1	+	155051285	155062758
EFNA4	1	+	155063730	155069553
RP11-540D14.8	1	+	155063747	155086807
EFNA3	1	+	155078871	155087538
EFNA1	1	+	155127459	155134857
SLC50A1	1	+	155135849	155138853
DPM3	1	-	155139890	155140595
KRTCAP2	1	-	155169407	155173333
TRIM46	1	+	155173966	155184971
MUC1	1	-	155186122	155192868
AC234582.2	1	+	155188586	155189452
AC234582.1	1	+	155190049	155191339
THBS3	1	-	155195587	155207897
MTX1	1	+	155208698	155213823
GBA	1	-	155234451	155244670
FAM189B	1	-	155247216	155255387
SCAMP3	1	-	155255978	155262259
CLK2	1	-	155262867	155273287
HCN3	1	+	155277582	155289848
PKLR	1	-	155290252	155301434
FDPS	1	+	155308915	155320665
RUSC1	1	+	155324576	155331114
ASH1L	1	-	155336054	155562532
MSTO1	1	+	155610224	155614967
YY1AP1	1	-	155659442	155688656
DAP3	1	+	155689082	155738526
GON4L	1	-	155750331	155857295
SYT11	1	+	155859508	155885199
RIT1	1	-	155897807	155911404
KIAA0907	1	-	155913042	155934397
RXFP4	1	+	155941709	155942949
ARHGEF2	1	-	155946850	155978160
SSR2	1	-	156009359	156020889
UBQLN4	1	-	156035300	156053794
LAMTOR2	1	+	156054751	156058510
RAB25	1	+	156061159	156070514
MEX3A	1	-	156072012	156081998
LMNA	1	+	156114706	156140089
SEMA4A	1	+	156154370	156177752
SLC25A44	1	+	156194088	156212796
PMF1	1	+	156213006	156240042
PMF1-BGLAP	1	+	156213006	156243263
BGLAP	1	+	156241961	156243321
PAQR6	1	-	156243414	156248090
SMG5	1	-	156249223	156282825
TMEM79	1	+	156284278	156292443
GLMP	1	-	156292687	156295672
VHLL	1	-	156298623	156299299
CCT3	1	-	156308967	156338465
TSACC	1	+	156338901	156346995
RHBG	1	+	156369211	156385219
C1orf61	1	-	156404262	156429392
MEF2D	1	-	156463726	156500828
IQGAP3	1	-	156525404	156572540
TTC24	1	+	156581364	156586770
APOA1BP	1	+	156591761	156594299
GPATCH4	1	-	156594486	156601483
AL365181.2	1	+	156597172	156599410
HAPLN2	1	+	156619293	156625725
BCAN	1	+	156641947	156659528
NES	1	-	156668762	156677397
CRABP2	1	-	156699755	156705747
ISG20L2	1	-	156722602	156728799
RRNAD1	1	+	156728474	156736949
MRPL24	1	-	156737304	156741131
HDGF	1	-	156742109	156751598
PRCC	1	+	156767499	156800817
SH2D2A	1	-	156806242	156816862
INSRR	1	-	156840062	156859018
NTRK1	1	+	156860893	156881642
PEAR1	1	+	156893730	156916434
LRRC71	1	+	156920649	156933094
ARHGEF11	1	-	156934839	157045370
ETV3L	1	-	157092043	157099808
ETV3	1	-	157121190	157138367
FCRL5	1	-	157513376	157552520
FCRL4	1	-	157573748	157598080
FCRL3	1	-	157676481	157700857
FCRL2	1	-	157745732	157777122
FCRL1	1	-	157794860	157820105
CD5L	1	-	157830913	157841798
KIRREL	1	+	157993609	158095653
CD1D	1	+	158179946	158184896
CD1A	1	+	158254136	158258269
CD1C	1	+	158289785	158293630
CD1B	1	-	158327950	158331531
CD1E	1	+	158353749	158356948
OR10T2	1	-	158398521	158399466
OR10K2	1	-	158419927	158420866
OR10K1	1	+	158465561	158466503
OR10R2	1	+	158479877	158480885
OR6Y1	1	-	158547127	158548105
OR6P1	1	-	158562650	158563604
OR10X1	1	-	158578918	158579899
OR10Z1	1	+	158606438	158607380
SPTA1	1	-	158610705	158686698
OR6K2	1	-	158699677	158700652
OR6K3	1	-	158717167	158718115
OR6K6	1	+	158754719	158755891
OR6N1	1	-	158765743	158766682
OR6N2	1	-	158776681	158777635
MNDA	1	+	158831316	158849504
PYHIN1	1	+	158931551	158977054
IFI16	1	+	159009891	159055155
AIM2	1	-	159062483	159076901
CADM3	1	+	159171608	159202012
ACKR1	1	+	159204280	159206500
FCER1A	1	+	159289713	159308224
OR10J3	1	-	159313669	159314659
OR10J1	1	+	159439721	159440811
OR10J5	1	-	159535077	159536007
APCS	1	+	159587824	159588865
CRP	1	-	159712288	159714589
DUSP23	1	+	159781002	159782543
FCRL6	1	+	159802423	159815661
SLAMF8	1	+	159826749	159837249
C1orf204	1	-	159837917	159855237
VSIG8	1	-	159854315	159862657
CFAP45	1	-	159872363	159900163
TAGLN2	1	-	159918776	159924551
IGSF9	1	-	159927038	159945596
SLAMF9	1	-	159951491	159954254
PIGM	1	-	160027672	160031991
KCNJ10	1	-	160037466	160070248
KCNJ9	1	+	160081569	160090563
IGSF8	1	-	160091349	160098828
ATP1A2	1	+	160115772	160143591
ATP1A4	1	+	160151569	160186977
CASQ1	1	+	160190555	160201886
PEA15	1	+	160205336	160215376
DCAF8	1	-	160215714	160262501
RP11-574F21.3	1	-	160217463	160285130
PEX19	1	-	160276811	160285146
COPA	1	-	160289272	160343400
NCSTN	1	+	160343271	160358952
NHLH1	1	+	160367066	160372848
VANGL2	1	+	160400585	160428678
SLAMF6	1	-	160485029	160523262
CD84	1	-	160541097	160579473
SLAMF1	1	-	160608099	160647295
CD48	1	-	160678745	160711851
SLAMF7	1	+	160739264	160754821
LY9	1	+	160796157	160828261
CD244	1	-	160830159	160862855
ITLN1	1	-	160876538	160885170
ITLN2	1	-	160945024	160954799
F11R	1	-	160995210	161021348
TSTD1	1	-	161037630	161038990
USF1	1	-	161039250	161045977
ARHGAP30	1	-	161046947	161069945
AL591806.1	1	+	161065864	161066153
PVRL4	1	-	161070994	161089599
KLHDC9	1	+	161098393	161100346
PFDN2	1	-	161100555	161118111
NIT1	1	+	161118100	161121067
DEDD	1	-	161121786	161132667
UFC1	1	+	161153751	161158856
USP21	1	+	161159478	161165723
PPOX	1	+	161166414	161171216
B4GALT3	1	-	161171311	161177497
ADAMTS4	1	-	161184307	161199056
NDUFS2	1	+	161199314	161214395
FCER1G	1	+	161215296	161219248
APOA2	1	-	161222291	161223628
TOMM40L	1	+	161226303	161230618
NR1I3	1	-	161229665	161238302
PCP4L1	1	+	161258726	161285450
MPZ	1	-	161304734	161309972
SDHC	1	+	161314256	161375340
CFAP126	1	-	161364730	161367874
FCGR2A	1	+	161505429	161518558
HSPA6	1	+	161524539	161526910
FCGR3A	1	-	161541795	161550591
FCGR2C	1	+	161581338	161600242
FCGR3B	1	-	161623199	161631462
FCGR2B	1	+	161663223	161677569
FCRLA	1	+	161706971	161714348
FCRLB	1	+	161721562	161728143
DUSP12	1	+	161749769	161757162
ATF6	1	+	161766293	161964070
OLFML2B	1	-	161983191	162023854
NOS1AP	1	+	162069775	162370475
RP11-565P22.6	1	+	162365406	162382115
C1orf111	1	-	162373202	162376870
C1orf226	1	+	162378840	162383711
SH2D1B	1	-	162395265	162412126
UHMK1	1	+	162497842	162529610
UAP1	1	+	162561532	162599837
DDR2	1	+	162632469	162780421
HSD17B7	1	+	162790745	162812529
CCDC190	1	-	162854296	162868761
RGS4	1	+	163069144	163076802
RGS5	1	-	163142303	163203113
NUF2	1	+	163321953	163355764
PBX1	1	+	164559634	164851831
LMX1A	1	-	165203873	165355746
RXRG	1	-	165400916	165445196
LRRC52	1	+	165544006	165563961
MGST3	1	+	165631254	165655620
ALDH9A1	1	-	165662215	165698863
TMCO1	1	-	165726794	165768902
UCK2	1	+	165827530	165908109
FAM78B	1	-	166070019	166166969
POGK	1	+	166840088	166854473
TADA1	1	-	166856509	166876327
ILDR2	1	-	166908190	166975324
MAEL	1	+	166989108	167022214
GPA33	1	-	167052835	167090631
DUSP27	1	+	167094849	167129165
POU2F1	1	+	167220828	167427345
CD247	1	-	167430639	167518538
CREG1	1	-	167541012	167553767
RCSD1	1	+	167630092	167706249
MPZL1	1	+	167721949	167791919
ADCY10	1	-	167809644	167914102
MPC2	1	-	167918067	167937040
DCAF6	1	+	167936660	168075843
GPR161	1	-	168085277	168137583
TIPRL	1	+	168178932	168202114
SFT2D2	1	+	168226007	168253025
TBX19	1	+	168281039	168314426
XCL2	1	-	168540764	168543997
XCL1	1	+	168576472	168582077
DPT	1	-	168695458	168729264
ATP1B1	1	+	169106322	169132019
NME7	1	-	169132530	169367967
BLZF1	1	+	169367969	169396540
CCDC181	1	-	169395046	169460669
SLC19A2	1	-	169463908	169486003
F5	1	-	169514165	169586588
SELP	1	-	169588851	169630112
SELL	1	-	169690666	169711698
SELE	1	-	169722640	169734062
METTL18	1	-	169792528	169794966
C1orf112	1	+	169795408	169854080
SCYL3	1	-	169853073	169893959
KIFAP3	1	-	169921325	170074695
METTL11B	1	+	170146000	170167790
GORAB	1	+	170532128	170553446
PRRX1	1	+	170663905	170739419
MROH9	1	+	170935525	170998806
FMO3	1	+	171090876	171117819
