#NAME	CHROM	STRAND	TX_START	TX_END
PADI6	1	+	17698690	17728195
RCC2	1	-	17733255	17766220
KLHDC7A	1	+	18807475	18812620
TAS1R2	1	-	19166092	19186176
RP13-279N23.2	1	-	19175766	19247615
ALDH4A1	1	-	19197923	19229047
EMC1	1	-	19542157	19578046
MRTO4	1	+	19578032	19586622
AKR7L	1	-	19593596	19600688
AKR7A3	1	-	19609051	19615744
AKR7A2	1	-	19630458	19638640
PQLC2	1	+	19638819	19655794
MINOS1-NBL1	1	+	19923472	19984549
MINOS1	1	+	19923483	19956314
NBL1	1	+	19969902	19984949
HTR6	1	+	19991779	20006055
RNF186	1	-	20140521	20141771
OTUD3	1	+	20209005	20239438
PLA2G2E	1	-	20246501	20250110
PLA2G2A	1	-	20301924	20306236
PLA2G5	1	+	20396700	20417661
PLA2G2D	1	-	20438431	20446050
PLA2G2F	1	+	20465818	20476879
PLA2G2C	1	-	20490483	20501687
UBXN10	1	+	20512577	20522541
VWA5B1	1	+	20617411	20680756
CAMK2N1	1	-	20808883	20812713
MUL1	1	-	20825940	20834654
FAM43B	1	+	20878931	20881503
CDA	1	+	20915440	20945401
DDOST	1	-	20978259	20988037
KIF17	1	-	20990508	21044510
SH2D5	1	-	21048020	21059029
ECE1	1	-	21546351	21616982
NBPF3	1	+	21766805	21811393
RAP1GAP	1	-	21922713	21995799
CELA3B	1	+	22303513	22315837
CELA3A	1	+	22328148	22339015
WNT4	1	-	22443797	22469459
EPHA8	1	+	22890056	22930087
C1QA	1	+	22962998	22966101
C1QC	1	+	22970122	22974603
C1QB	1	+	22979681	22988029
LACTBL1	1	-	23279535	23291831
C1orf234	1	-	23337326	23342343
KDM1A	1	+	23345940	23410182
HTR1D	1	-	23518387	23521222
HNRNPR	1	-	23636278	23670815
ZNF436	1	-	23685940	23695935
ASAP3	1	-	23755055	23810671
ID3	1	-	23884408	23886285
MDS2	1	+	23953823	23967058
RPL11	1	+	24018268	24022915
TCEB3	1	+	24069961	24086383
PITHD1	1	+	24104894	24114722
LYPLA2	1	+	24117459	24122029
GALE	1	-	24122088	24127294
HMGCL	1	-	24128374	24151949
FUCA1	1	-	24171566	24194784
CNR2	1	-	24197015	24239852
PNRC2	1	+	24286301	24289952
SRSF10	1	-	24296853	24306809
MYOM3	1	-	24382526	24438665
IL22RA1	1	-	24446260	24469611
GRHL3	1	+	24645811	24681808
STPG1	1	-	24683494	24740215
RCAN3	1	+	24828840	24863509
SRRM1	1	+	24969502	24999758
RUNX3	1	-	25226008	25256368
SYF2	1	-	25549169	25558984
RSRP1	1	-	25568727	25574010
RHD	1	+	25598883	25656936
TMEM50A	1	+	25664407	25688852
LDLRAP1	1	+	25870070	25895377
SEPN1	1	+	26126666	26144715
RP1-317E23.6	1	+	26140463	26150235
MTFR1L	1	+	26146396	26159432
AUNIP	1	-	26160496	26185903
PAQR7	1	-	26187700	26197744
STMN1	1	-	26226592	26232957
PAFAH2	1	-	26286257	26324648
EXTL1	1	+	26348270	26362955
SLC30A2	1	-	26364512	26372624
TRIM63	1	-	26377794	26394124
PDIK1L	1	+	26437655	26452021
FAM110D	1	+	26485510	26490453
RP11-96L14.8	1	-	26490651	26495072
RP11-96L14.7	1	-	26496006	26498312
ZNF593	1	+	26496361	26498551
CNKSR1	1	+	26503893	26516377
CATSPER4	1	+	26517051	26529459
CEP85	1	+	26560692	26605299
UBXN11	1	-	26608774	26633136
CD52	1	+	26644447	26647014
AIM1L	1	-	26648349	26680621
ZNF683	1	-	26688127	26699226
DHDDS	1	+	26758845	26797785
HMGN2	1	+	26799005	26802461
ARID1A	1	+	27022523	27108595
PIGV	1	+	27114485	27124889
ZDHHC18	1	+	27153200	27184092
SFN	1	+	27189628	27190948
GPN2	1	-	27202623	27216788
GPATCH3	1	-	27216979	27226957
NR0B2	1	-	27237979	27240457
KDF1	1	-	27276052	27286897
TRNP1	1	+	27320197	27327389
FAM46B	1	-	27331510	27339327
SLC9A1	1	-	27425305	27481401
WDTC1	1	+	27561158	27634735
SYTL1	1	+	27668512	27680423
MAP3K6	1	-	27681679	27693383
FCN3	1	-	27695602	27701315
CD164L2	1	-	27705665	27709793
GPR3	1	+	27719147	27722318
FGR	1	-	27938574	27961788
IFI6	1	-	27992574	27998689
FAM76A	1	+	28052489	28089633
STX12	1	+	28099693	28150963
PPP1R8	1	+	28157288	28178187
AL109927.1	1	-	28177084	28177255
THEMIS2	1	+	28199078	28213184
RPA2	1	-	28218034	28241254
SMPDL3B	1	+	28261503	28285668
XKR8	1	+	28285972	28294607
PTAFR	1	-	28473676	28503699
DNAJC8	1	-	28526788	28559536
AL353354.1	1	-	28527012	28527152
AL353354.2	1	+	28527069	28527419
ATPIF1	1	+	28562643	28564611
SESN2	1	+	28586037	28609002
MED18	1	+	28655548	28662478
PHACTR4	1	+	28764681	28823815
TRNAU1AP	1	+	28879596	28905057
RAB42	1	+	28918711	28921955
GMEB1	1	+	28995291	29041385
YTHDF2	1	+	29063132	29096286
OPRD1	1	+	29138653	29197779
TMEM200B	1	-	29445939	29450447
MECR	1	-	29520328	29557444
LAPTM5	1	-	31205315	31230667
SDC3	1	-	31345981	31381608
NKAIN1	1	-	31652591	31712401
SNRNP40	1	-	31732414	31769617
ZCCHC17	1	+	31769841	31837783
FABP3	1	-	31838471	31845923
SERINC2	1	+	31885962	31907525
AC114494.1	1	-	31902191	31902614
TINAGL1	1	+	32042135	32053287
HCRTR1	1	+	32083300	32092919
PEF1	1	-	32095462	32110488
COL16A1	1	-	32117847	32169920
ADGRB2	1	-	32192795	32222860
SPOCD1	1	-	32256024	32281652
AL136115.1	1	+	32379173	32380745
TMEM39B	1	+	32538502	32568462
TXLNA	1	+	32645286	32663886
CCDC28B	1	+	32665986	32670988
IQCC	1	+	32671261	32674288
DCDC2B	1	+	32674694	32681797
TMEM234	1	-	32681797	32687926
EIF3I	1	+	32687970	32697205
FAM167B	1	+	32712833	32714457
LCK	1	+	32716839	32751766
MARCKSL1	1	-	32799432	32801980
FAM229A	1	-	32826870	32827844
TSSK3	1	+	32827797	32829913
BSDC1	1	-	32830703	32860049
ZBTB8B	1	+	32930669	32962287
ZBTB8OS	1	-	33086420	33116185
RBBP4	1	+	33116748	33151812
KIAA1522	1	+	33207485	33240571
YARS	1	-	33240839	33283754
FNDC5	1	-	33327868	33336414
HPCA	1	+	33352035	33360247
TMEM54	1	-	33360195	33366959
FKSG48	1	+	33439267	33439642
AK2	1	-	33478644	33502593
TRIM62	1	-	33611002	33647267
ZNF362	1	+	33722173	33766320
A3GALT2	1	-	33772366	33786699
HMGB4	1	+	34326075	34330392
C1orf94	1	+	34643270	34684732
GJB5	1	+	35220647	35224113
GJB4	1	+	35225341	35229325
GJB3	1	+	35246789	35251965
GJA4	1	+	35258598	35261348
SMIM12	1	-	35318269	35325417
RP11-244H3.4	1	-	35447133	35497342
ZMYM6NB	1	-	35447135	35450954
ZMYM6	1	-	35452580	35497569
ZMYM1	1	+	35525386	35581457
NCDN	1	+	36023392	36032380
PSMB2	1	-	36067184	36107445
C1orf216	1	-	36179475	36185073
CLSPN	1	-	36202005	36235529
AGO1	1	+	36348809	36396129
TEKT2	1	+	36549675	36553876
ADPRHL2	1	+	36554475	36559533
TRAPPC3	1	-	36602172	36615070
MAP7D1	1	+	36621802	36646441
SH3D21	1	+	36771993	36786948
EVA1B	1	-	36787631	36789755
LSM10	1	-	36859030	36863493
OSCP1	1	-	36883506	36916052
MRPS15	1	-	36921318	36930038
CSF3R	1	-	36931643	36948879
ZC3H12A	1	+	37940152	37949980
MEAF6	1	-	37958175	37980364
DNALI1	1	+	38022519	38032458
GNL2	1	-	38032416	38061522
RSPO1	1	-	38077239	38100595
C1orf109	1	-	38147241	38156192
CDCA8	1	+	38158089	38175391
EPHA10	1	-	38181645	38230738
MANEAL	1	+	38259473	38266805
C1orf122	1	+	38273817	38275126
MTF1	1	-	38275238	38325292
AL929472.1	1	-	38292231	38293886
SF3A3	1	-	38422646	38456593
FHL3	1	-	38462441	38471177
UTP11L	1	+	38478413	38490496
POU3F1	1	-	38509498	38512466
MYCBP	1	-	39328635	39339777
RP5-864K19.6	1	-	39330200	39347274
GJA9	1	-	39340122	39342023
RHBDL2	1	-	39351478	39407456
AKIRIN1	1	+	39456894	39471731
NDUFS5	1	+	39491989	39500308
PABPC4	1	-	40026487	40042423
HEYL	1	-	40089824	40105617
NT5C1A	1	-	40124792	40137710
HPCAL4	1	-	40144319	40157157
PPIE	1	+	40204553	40219379
OXCT2	1	-	40235194	40237020
TRIT1	1	-	40306722	40349178
MYCL	1	-	40362898	40367554
MFSD2A	1	+	40420801	40435638
CAP1	1	+	40505904	40538321
PPT1	1	-	40538376	40563375
TMCO2	1	+	40713572	40717363
ZMPSTE24	1	+	40723778	40759856
COL9A2	1	-	40766158	40782966
ZFP69B	1	+	40915778	40929390
ZFP69	1	+	40942886	40962015
EXO5	1	+	40974412	40981708
ZNF684	1	+	40997232	41013841
RIMS3	1	-	41086350	41131329
NFYC	1	+	41157380	41237275
CITED4	1	-	41326722	41328038
CTPS1	1	+	41445006	41478237
SLFNL1	1	-	41481268	41487387
FOXO6	1	+	41827593	41849262
EDN2	1	-	41944445	41950342
GUCA2B	1	+	42619091	42621495
GUCA2A	1	-	42628361	42630389
ZMYND12	1	-	42895999	42921938
PPCS	1	+	42922229	42926085
PPIH	1	+	43124095	43142429
YBX1	1	+	43148097	43168020
CLDN19	1	-	43200665	43205811
P3H1	1	-	43212045	43232694
C1orf50	1	+	43232939	43241418
SVBP	1	-	43272722	43282475
ERMAP	1	+	43282801	43310654
ZNF691	1	+	43312279	43318148
SLC2A1	1	-	43391045	43424844
FAM183A	1	+	43613622	43622067
EBNA1BP2	1	-	43629854	43637931
TMEM125	1	+	43735664	43739673
C1orf210	1	-	43747553	43751250
MPL	1	+	43803477	43818443
CDC20	1	+	43824625	43828874
ELOVL1	1	-	43829067	43833689
MED8	1	-	43849639	43855479
HYI	1	-	43916673	43919660
KDM4A	1	+	44115828	44171186
ARTN	1	+	44398991	44402911
DPH2	1	+	44435675	44439041
ATP6V0B	1	+	44440319	44443966
B4GALT2	1	+	44444873	44456842
CCDC24	1	+	44457279	44462200
SLC6A9	1	-	44462154	44497058
KLF17	1	+	44584521	44600812
KLF18	1	-	44603492	44607303
DMAP1	1	+	44679126	44686353
TMEM53	1	-	45118918	45140227
C1orf228	1	+	45140384	45191263
RPS8	1	+	45241108	45244451
BEST4	1	-	45249256	45253377
PLK3	1	+	45265896	45271662
TCTEX1D4	1	-	45271584	45272347
BTBD19	1	+	45274153	45279801
PTCH2	1	-	45287604	45308735
HECTD3	1	-	45468211	45477001
UROD	1	+	45477818	45481247
HPDL	1	+	45792576	45794205
MUTYH	1	-	45794913	45806060
TOE1	1	+	45805341	45809647
CCDC163P	1	-	45960580	45965646
MMACHC	1	+	45965724	45979054
PRDX1	1	-	45976707	45987610
AKR1A1	1	+	46016214	46035721
NASP	1	+	46049731	46084566
CCDC17	1	-	46085782	46089729
TMEM69	1	+	46152885	46160115
IPP	1	-	46164382	46216321
TSPAN1	1	+	46640758	46651630
RP11-322N21.2	1	-	46641157	46642150
LURAP1	1	+	46669005	46686933
RAD54L	1	+	46713366	46744145
LRRC41	1	-	46743133	46769280
UQCRH	1	+	46769302	46782448
NSUN4	1	+	46805848	46827863
FAAH	1	+	46859936	46879517
DMBX1	1	+	46972668	46979898
RP11-49P4.7	1	-	46997837	46999286
KNCN	1	-	47013099	47016887
MOB3C	1	-	47073386	47082563
ATPAF1	1	-	47098408	47134126
TEX38	1	+	47137499	47139266
EFCAB14	1	-	47140830	47184736
CYP4B1	1	+	47264717	47285085
CYP4A11	1	-	47394848	47407137
CYP4X1	1	+	47489239	47516423
CYP4A22	1	+	47603126	47615413
PDZK1IP1	1	-	47649264	47655727
TAL1	1	-	47681961	47697387
STIL	1	-	47715810	47779819
FOXE3	1	+	47881743	47883724
FOXD2	1	+	47901688	47906363
FLJ00388	1	-	48226978	48227290
AL109659.1	1	+	48569305	48569878
SLC5A9	1	+	48688358	48714316
BEND5	1	-	49193194	49242590
AL645730.2	1	+	50459989	50461874
DMRTA2	1	-	50883221	50887304
CDKN2C	1	+	51426416	51440305
C1orf185	1	+	51567905	51613758
RNF11	1	+	51701942	51739127
TXNDC12	1	-	52485802	52521843
KTI12	1	-	52497774	52499488
BTF3L4	1	+	52521796	52556388
ORC1	1	-	52838500	52870131
PRPF38A	1	+	52870235	52886511
GPX7	1	+	53068043	53074723
FAM159A	1	+	53099015	53122737
COA7	1	-	53150122	53164038
ECHDC2	1	-	53361655	53387439
PODN	1	+	53527884	53551174
SLC1A7	1	-	53552854	53608249
CPT2	1	+	53662100	53679869
C1orf123	1	-	53679770	53686289
MAGOH	1	-	53692563	53704282
DMRTB1	1	+	53925071	53933161
YIPF1	1	-	54317392	54355487
DIO1	1	+	54359859	54376759
LRRC42	1	+	54411749	54433841
LDLRAD1	1	-	54474505	54483803
TMEM59	1	-	54492353	54519111
CDCP2	1	-	54604667	54619443
AL357673.1	1	-	54635332	54637997
MRPL37	1	+	54665839	54684056
FAM151A	1	-	55074854	55089229
MROH7	1	+	55107465	55175932
TTC4	1	+	55181494	55208330
PARS2	1	-	55222570	55230187
TTC22	1	-	55250223	55266871
LEXM	1	+	55271735	55307925
DHCR24	1	-	55315305	55352891
TMEM61	1	+	55446464	55457966
BSND	1	+	55464605	55476556
PCSK9	1	+	55505220	55530525
C8A	1	+	57320478	57383894
TACSTD2	1	-	59041094	59043445
MYSM1	1	-	59120410	59165764
JUN	1	-	59246459	59249999
CYP2J2	1	-	60358979	60392462
C1orf87	1	-	60456065	60539442
TM2D1	1	-	62146717	62190813
L1TD1	1	+	62660502	62678000
ANGPTL3	1	+	63063157	63071830
AL138847.1	1	+	63073436	63075249
FOXD3	1	+	63788711	63790797
ALG6	1	+	63833260	63904233
EFCAB7	1	+	63989060	64038364
UBE2U	1	+	64669489	64710027
LEPROT	1	+	65886269	65901690
INSL5	1	-	67263423	67266939
MIER1	1	+	67395925	67453713
IL12RB2	1	+	67773046	67862583
GADD45A	1	+	68150743	68154021
DIRAS3	1	-	68511644	68517314
RPE65	1	-	68894504	68915642
SRSF11	1	+	70671406	70718735
HHLA3	1	+	70820487	70833594
CTH	1	+	70876954	70905253
ZRANB2	1	-	71528973	71546980
FPGT	1	+	74663895	74672918
CRYZ	1	-	75171169	75198714
TYW3	1	+	75198839	75232358
LHX8	1	+	75594118	75627218
ACADM	1	+	76190035	76229364
RABGGTB	1	+	76251885	76260764
ASB17	1	-	76384557	76398116
USP33	1	-	78161671	78225537
FUBP1	1	-	78414089	78444770
DNAJB4	1	+	78470537	78483648
IFI44L	1	+	79086087	79111830
IFI44	1	+	79115515	79129763
DNASE2B	1	+	84873912	84880691
RPF1	1	+	84944949	84963473
GNG5	1	-	84964007	84972248
CTBS	1	-	85015288	85040147
SSX2IP	1	-	85109389	85156228
MCOLN3	1	-	85483764	85514129
SYDE2	1	-	85622555	85666729
BCL10	1	-	85731930	85742773
CYR61	1	+	86046443	86049645
ZNHIT6	1	-	86118490	86174101
ODF2L	1	-	86815776	86861963
CLCA1	1	+	86934050	86965942
SH3GLB1	1	+	87170258	87213867
SEP15	1	-	87328127	87380048
LMO4	1	+	87794150	87814606
GTF2B	1	-	89318614	89357301
CCBL2	1	-	89401498	89458604
RBMXL1	1	-	89445138	89458455
GBP3	1	-	89472348	89488565
GBP2	1	-	89573682	89591797
GBP7	1	-	89597433	89641723
GBP5	1	-	89726264	89736546
GBP6	1	+	89829616	89852020
ZNF326	1	+	90460673	90494097
BARHL2	1	-	91177095	91182794
ZNF644	1	-	91380854	91487030
CDC7	1	+	91966449	91991321
BRDT	1	+	92414927	92479978
EPHX4	1	+	92495538	92529093
SETSIP	1	-	92540089	92540998
BTBD8	1	+	92545892	92613393
KIAA1107	1	+	92632608	92650280
C1orf146	1	+	92683496	92711370
GLMN	1	-	92711958	92764533
GFI1	1	-	92940318	92949511
RPL5	1	+	93297581	93307481
TMED5	1	-	93615298	93646285
DR1	1	+	93811444	93835055
DNTTIP2	1	-	94331838	94344762
ARHGAP29	1	-	94637306	94703121
F3	1	-	94994780	95007356
CNN3	1	-	95362506	95392834
ALG14	1	-	95439962	95538501
TMEM56	1	+	95582893	95663163
RWDD3	1	+	95699710	95712781
PLPPR5	1	-	99356527	99470449
FRRS1	1	-	100174258	100231349
AGL	1	+	100315639	100389576
SLC35A3	1	+	100435344	100489009
SASS6	1	-	100549118	100598511
TRMT13	1	+	100598718	100616053
LRRC39	1	-	100614004	100643829
RTCA	1	+	100731762	100758325
GPR88	1	+	101003692	101007574
EXTL2	1	-	101337942	101360368
SLC30A7	1	+	101361631	101447309
DPH5	1	-	101455618	101491328
AC093157.1	1	+	101455760	101457653
S1PR1	1	+	101702443	101707074
AMY2B	1	+	104097321	104122151
AMY2A	1	+	104159432	104168399
AMY1B	1	-	104230036	104239076
AMY1C	1	+	104293027	104301312
PRMT6	1	+	107599300	107601916
SLC25A24	1	-	108676657	108742980
NBPF4	1	-	108766326	108786703
NBPF6	1	+	108992903	109013260
FAM102B	1	+	109102710	109181949
HENMT1	1	-	109190911	109203744
PRPF38B	1	+	109234944	109244425
FNDC7	1	+	109255278	109285362
AKNAD1	1	-	109358519	109399716
CLCC1	1	-	109472129	109506079
TAF13	1	-	109606761	109618624
TMEM167B	1	+	109632424	109639556
C1orf194	1	-	109648572	109655377
SARS	1	+	109756539	109780742
CELSR2	1	+	109792640	109818372
PSRC1	1	-	109822177	109825747
SORT1	1	-	109852191	109940573
PSMA5	1	-	109941652	109968973
SYPL2	1	+	110009249	110024759
ATXN7L2	1	+	110026560	110035356
CYB561D1	1	+	110036721	110041477
AMIGO1	1	-	110046796	110052304
GPR61	1	+	110082493	110088455
GNAT2	1	-	110145888	110155679
AMPD2	1	+	110162506	110173774
GSTM4	1	+	110198702	110204322
GSTM2	1	+	110210687	110217908
GSTM5	1	+	110254876	110260888
GSTM3	1	-	110276553	110283138
EPS8L3	1	-	110292702	110306649
CSF1	1	+	110453254	110473614
AHCYL1	1	+	110527307	110566357
STRIP1	1	+	110577237	110597263
ALX3	1	-	110602615	110613322
UBL4B	1	+	110655089	110656567
SLC6A17	1	+	110693107	110744824
RBM15	1	+	110881944	110885312
SLC16A4	1	-	110905469	110933704
LAMTOR5	1	-	110943874	110950330
PROK1	1	+	110993821	110999976
KCNA10	1	-	111059872	111061460
KCNA3	1	-	111215086	111217655
CD53	1	+	111415775	111442550
LRIF1	1	-	111489806	111506701
CEPT1	1	+	111682248	111727724
DENND2D	1	-	111729795	111743311
CHI3L2	1	+	111743392	111786061
CHIA	1	+	111833537	111863179
PIFO	1	+	111888909	111895635
OVGP1	1	-	111956935	111970399
WDR77	1	-	111982511	111991998
ATP5F1	1	+	111991557	112005395
C1orf162	1	+	112016413	112021134
TMIGD3	1	-	112025969	112046110
FAM212B	1	-	112264685	112282046
DDX20	1	+	112297926	112310638
WNT2B	1	+	113051399	113065288
CAPZA1	1	+	113161794	113214241
MOV10	1	+	113217042	113243368
PPM1J	1	-	113252615	113258099
FAM19A3	1	+	113263198	113269857
SLC16A1	1	-	113454468	113498975
RSBN1	1	-	114304453	114355098
PTPN22	1	-	114356432	114414381
AP4B1	1	-	114437369	114447620
DCLRE1B	1	+	114447762	114456708
HIPK1	1	+	114471813	114516270
OLFML3	1	+	114522064	114524876
BCAS2	1	-	115110177	115124260
AMPD1	1	-	115215718	115238207
NRAS	1	-	115247089	115259515
CSDE1	1	-	115259537	115300585
SIKE1	1	-	115315395	115323298
TSHB	1	+	115572444	115576930
VANGL1	1	+	116184573	116240845
NHLH2	1	-	116378997	116383747
MAB21L3	1	+	116654375	116677861
CD58	1	-	117057156	117113661
PTGFRN	1	+	117452678	117532980
TTF2	1	+	117602924	117650075
TRIM45	1	-	117653681	117664350
FAM46C	1	+	118148555	118170994
GDAP2	1	-	118406106	118472253
TBX15	1	-	119425668	119532179
HSD3B2	1	+	119957553	119965658
HSD3B1	1	+	120049825	120057677
ZNF697	1	-	120162044	120190396
PHGDH	1	+	120254509	120286838
HMGCS2	1	-	120290618	120311517
REG4	1	-	120336640	120354203
ADAM30	1	-	120436155	120439118
FCGR1B	1	-	120926978	120935937
PPIAL4G	1	-	143767143	143767881
FAM72D	1	-	143896447	143913143
PPIAL4B	1	-	144363461	144364246
NBPF9	1	+	144811942	144830300
AL590452.1	1	+	144989308	144991365
HFE2	1	+	145413171	145417545
TXNIP	1	+	145438468	145442635
POLR3GL	1	-	145456235	145470387
ANKRD34A	1	+	145470507	145475646
RBM8A	1	+	145507556	145513536
PEX11B	1	+	145516251	145523730
ITGA10	1	+	145524890	145543868
ANKRD35	1	+	145549229	145568526
PIAS3	1	+	145575988	145586546
NUDT17	1	-	145586114	145589439
POLR3C	1	-	145592604	145610884
CD160	1	-	145695797	145706842
GPR89A	1	-	145764410	145827073
GPR89C	1	+	145883867	145924373
PRKAB2	1	-	146626684	146644123
CHD1L	1	+	146714333	146767443
ACP6	1	-	147114033	147142618
GJA5	1	-	147228331	147232714
GJA8	1	+	147380082	147381384
BX842679.1	1	-	147631966	147632428
PPIAL4A	1	-	147954634	147955419
NBPF14	1	-	148003659	148025848
PPIAL4D	1	-	148201751	148202536
NBPF20	1	-	148250248	148347051
NBPF15	1	+	148556005	148596263
PPIAL4E	1	+	148644010	148644795
NBPF16	1	+	148739442	148758311
HIST2H3PS2	1	-	149400131	149400542
FAM72C	1	-	149449933	149459549
FAM231D	1	+	149673899	149677289
AL358813.2	1	+	149675977	149676609
FCGR1A	1	+	149754245	149764074
HIST2H2BF	1	-	149781960	149783914
HIST2H3D	1	-	149784825	149785236
HIST2H4A	1	+	149804222	149804807
HIST2H3C	1	-	149811109	149812765
HIST2H2AA3	1	-	149813504	149814478
HIST2H2AA4	1	+	149822627	149823191
HIST2H3A	1	+	149824180	149825836
HIST2H4B	1	-	149831642	149832776
HIST2H2BE	1	-	149856009	149858232
HIST2H2AC	1	+	149858524	149858914
HIST2H2AB	1	-	149859073	149859466
BOLA1	1	+	149859439	149872044
SV2A	1	-	149874869	149889434
SF3B4	1	-	149895208	149900236
MTMR11	1	-	149900545	149908791
PLEKHO1	1	+	150122169	150132260
ANP32E	1	-	150190716	150208504
CA14	1	+	150229553	150237478
APH1A	1	-	150237805	150241703
C1orf54	1	+	150240599	150253327
CIART	1	+	150254952	150259505
MRPS21	1	+	150266139	150281414
PRPF3	1	+	150293924	150325671
ECM1	1	+	150480560	150486265
ADAMTSL4	1	+	150521844	150533408
AL356356.1	1	+	150521896	150524367
MCL1	1	-	150547031	150552066
GOLPH3L	1	-	150618700	150669500
HORMAD1	1	-	150670728	150693352
CTSK	1	-	150768683	150780799
ARNT	1	-	150782180	150849244
SETDB1	1	+	150898887	150937220
CERS2	1	-	150937648	150947479
ANXA9	1	+	150954492	150968110
FAM63A	1	-	150968561	150978880
BNIPL	1	+	151009045	151020076
C1orf56	1	+	151020215	151023896
CDC42SE1	1	-	151023446	151042801
MLLT11	1	+	151030233	151040973
GABPB2	1	+	151043079	151098018
TNFAIP8L2	1	+	151129104	151132225
LYSMD1	1	-	151132223	151138395
SCNM1	1	+	151138517	151142773
TMOD4	1	-	151142462	151148492
PSMD4	1	+	151227178	151239955
PI4KB	1	-	151264412	151300133
RFX5	1	-	151313115	151319727
SELENBP1	1	-	151336777	151345209
PSMB4	1	+	151372009	151374420
CGN	1	+	151483872	151511168
CELF3	1	-	151674880	151689290
AL589765.1	1	+	151682908	151702070
RIIAD1	1	+	151694012	151702076
MRPL9	1	-	151732118	151736040
OAZ3	1	+	151735444	151743806
TDRKH	1	-	151744039	151762998
LINGO4	1	-	151772739	151778630
C2CD4D	1	-	151810294	151813033
THEM5	1	-	151819738	151826173
THEM4	1	-	151846059	151882284
S100A10	1	-	151955390	151966866
S100A11	1	-	152004981	152009511
TCHHL1	1	-	152056619	152061540
TCHH	1	-	152078792	152086556
RPTN	1	-	152126070	152131704
HRNR	1	-	152184557	152196669
FLG	1	-	152274650	152297679
FLG2	1	-	152321210	152332482
CRNN	1	-	152381718	152386739
LCE5A	1	+	152483319	152484653
CRCT1	1	+	152486977	152488486
LCE3E	1	-	152538129	152539248
LCE3D	1	-	152551856	152552980
LCE3C	1	+	152573137	152573562
LCE3B	1	+	152586286	152586574
LCE3A	1	-	152595309	152595579
LCE2D	1	+	152635871	152637135
LCE2C	1	+	152647770	152649050
LCE2B	1	+	152658598	152659877
LCE2A	1	+	152670839	152671918
LCE4A	1	+	152680635	152681967
C1orf68	1	+	152691997	152692946
KPRP	1	+	152732036	152734528
LCE1F	1	+	152748847	152749204
LCE1E	1	+	152758689	152760178
LCE1D	1	+	152769226	152770657
LCE1C	1	-	152777310	152777954
LCE1B	1	+	152784446	152785585
LCE1A	1	+	152799948	152800370
LCE6A	1	+	152815343	152816459
SMCP	1	+	152850792	152857523
IVL	1	+	152881020	152884362
SPRR4	1	+	152943141	152945050
SPRR1A	1	+	152957706	152957976
SPRR3	1	+	152974222	152976331
SPRR1B	1	+	153003677	153005376
SPRR2D	1	-	153012200	153013594
SPRR2A	1	-	153028588	153030013
SPRR2B	1	-	153042699	153043316
SPRR2E	1	-	153065610	153067001
SPRR2F	1	-	153084589	153085991
SPRR2G	1	-	153122057	153123345
LELP1	1	+	153175918	153177596
PRR9	1	+	153190059	153191793
LOR	1	+	153232175	153234598
PGLYRP3	1	-	153270337	153283194
PGLYRP4	1	-	153302595	153321022
S100A9	1	+	153330329	153333503
S100A12	1	-	153346181	153348125
S100A8	1	-	153362507	153363452
S100A7A	1	+	153388999	153395701
S100A7L2	1	-	153409533	153412425
S100A7	1	-	153430219	153432350
S100A6	1	-	153507074	153508691
S100A5	1	-	153509622	153514241
S100A4	1	-	153516088	153517539
S100A3	1	-	153519804	153521848
S100A2	1	-	153533583	153538341
S100A16	1	-	153579361	153581813
S100A14	1	-	153586730	153588414
S100A13	1	-	153591274	153600656
S100A1	1	+	153600872	153604513
SNAPIN	1	+	153631129	153634306
ILF2	1	-	153634511	153643524
NPR1	1	+	153651112	153666468
INTS3	1	+	153700542	153747284
SLC27A3	1	+	153747767	153752630
DENND4B	1	-	153901976	153919172
CRTC2	1	-	153920150	153931101
SLC39A1	1	-	153931574	153935968
CREB3L4	1	+	153940378	153946839
JTB	1	-	153946744	153950164
RAB13	1	-	153954126	153958828
RPS27	1	+	153963234	153964626
C1orf189	1	-	154171847	154178809
C1orf43	1	-	154179181	154193082
UBAP2L	1	+	154193324	154243328
HAX1	1	+	154244986	154248351
AQP10	1	+	154293591	154297801
ATP8B2	1	+	154300275	154323783
SHE	1	-	154451956	154474589
TDRD10	1	+	154474694	154520623
UBE2Q1	1	-	154521052	154531109
CHRNB2	1	+	154540256	154552502
ADAR	1	-	154554537	154580682
AL606500.1	1	+	154585066	154585190
PMVK	1	-	154897209	154909467
PYGO2	1	-	154929501	154934224
SHC1	1	-	154934773	154946852
CKS1B	1	+	154947174	154951725
FLAD1	1	+	154955834	154965587
LENEP	1	+	154966063	154966618
ZBTB7B	1	+	154975105	154990998
DCST2	1	-	154991008	155006236
DCST1	1	+	155006299	155023406
ADAM15	1	+	155023761	155035234
EFNA4	1	+	155036206	155042029
EFNA1	1	+	155099935	155107333
SLC50A1	1	+	155108325	155111329
DPM3	1	-	155112366	155113020
KRTCAP2	1	-	155141883	155145809
RP11-201K10.3	1	-	155141884	155159748
